#CERTIFICATION_KEY,GENRE_KEY,APPELLATION_KEY,MENTION_KEY,LIEU_KEY,COULEUR_KEY,CEPAGE_KEY,LIBELLE
IGP,EFF,MCA,,,blanc,GRB,IGP Effervescent Mont Caume Blanc Grenache Blanc
IGP,EFF,MCA,,,blanc,VIO,IGP Effervescent Mont Caume Blanc Viognier
IGP,EFF,MCA,,,blanc,MAR,IGP Effervescent Mont Caume Blanc Marsanne
IGP,EFF,MCA,,,blanc,ROU,IGP Effervescent Mont Caume Blanc Roussanne
IGP,EFF,MCA,,,blanc,CLA,IGP Effervescent Mont Caume Blanc Clairette
IGP,EFF,MCA,,,blanc,CEP,IGP Effervescent Mont Caume Blanc Autre
IGP,TRANQ,OC,,,rouge,,IGP Tranquilles Pays d'OC Rouge 
IGP,TRANQ,OC,,,rouge,SYR,IGP Tranquilles Pays d'OC Rouge Syrah
IGP,TRANQ,OC,,,rouge,GRN,IGP Tranquilles Pays d'OC Rouge Grenache Noir
IGP,TRANQ,OC,,,rouge,CS,IGP Tranquilles Pays d'OC Rouge Cabernet-Sauvignon
IGP,TRANQ,OC,,,rouge,CIN,IGP Tranquilles Pays d'OC Rouge Cinsaut
IGP,TRANQ,OC,,,rouge,MER,IGP Tranquilles Pays d'OC Rouge Merlot
IGP,TRANQ,OC,,,rouge,MOU,IGP Tranquilles Pays d'OC Rouge Mourvedre
IGP,TRANQ,OC,,,rouge,MAR,IGP Tranquilles Pays d'OC Rouge Marselan
IGP,TRANQ,OC,,,rouge,CEP,IGP Tranquilles Pays d'OC Rouge Autre
IGP,TRANQ,OC,,,rose,,IGP Tranquilles Pays d'OC Rosé 
IGP,TRANQ,OC,,,rose,SYR,IGP Tranquilles Pays d'OC Rosé Syrah
IGP,TRANQ,OC,,,rose,GRN,IGP Tranquilles Pays d'OC Rosé Grenache Noir
IGP,TRANQ,OC,,,rose,CS,IGP Tranquilles Pays d'OC Rosé Cabernet-Sauvignon
IGP,TRANQ,OC,,,rose,CIN,IGP Tranquilles Pays d'OC Rosé Cinsaut
IGP,TRANQ,OC,,,rose,MER,IGP Tranquilles Pays d'OC Rosé Merlot
IGP,TRANQ,OC,,,rose,MOU,IGP Tranquilles Pays d'OC Rosé Mourvedre
IGP,TRANQ,OC,,,rose,MAR,IGP Tranquilles Pays d'OC Rosé Marselan
IGP,TRANQ,OC,,,rose,GRG,IGP Tranquilles Pays d'OC Rosé Grenache Gris
IGP,TRANQ,OC,,,rose,CEP,IGP Tranquilles Pays d'OC Rosé Autre
IGP,TRANQ,OC,,,blanc,,IGP Tranquilles Pays d'OC Blanc 
IGP,TRANQ,OC,,,blanc,ROL,IGP Tranquilles Pays d'OC Blanc Rolle-Vermentino
IGP,TRANQ,OC,,,blanc,CHA,IGP Tranquilles Pays d'OC Blanc Chardonnay
IGP,TRANQ,OC,,,blanc,SAU,IGP Tranquilles Pays d'OC Blanc Sauvignon
IGP,TRANQ,OC,,,blanc,GRB,IGP Tranquilles Pays d'OC Blanc Grenache blanc
IGP,TRANQ,OC,,,blanc,VIO,IGP Tranquilles Pays d'OC Blanc Viognier
IGP,TRANQ,OC,,,blanc,MAR,IGP Tranquilles Pays d'OC Blanc Marsanne
IGP,TRANQ,OC,,,blanc,ROU,IGP Tranquilles Pays d'OC Blanc Roussanne
IGP,TRANQ,OC,,,blanc,CLA,IGP Tranquilles Pays d'OC Blanc Clairette
IGP,TRANQ,OC,,,blanc,MUH,IGP Tranquilles Pays d'OC Blanc Muscat de HAMBOURG
IGP,TRANQ,OC,,,blanc,CEP,IGP Tranquilles Pays d'OC Blanc Autre
IGP,EFF,OCM,,,rouge,,IGP Effervescent Pays d'OC Rouge 
IGP,EFF,OCM,,,rouge,SYR,IGP Effervescent Pays d'OC Rouge Syrah
IGP,EFF,OCM,,,rouge,GRN,IGP Effervescent Pays d'OC Rouge Grenache Noir
IGP,EFF,OCM,,,rouge,CS,IGP Effervescent Pays d'OC Rouge Cabernet-Sauvignon
IGP,EFF,OCM,,,rouge,CIN,IGP Effervescent Pays d'OC Rouge Cinsaut
IGP,EFF,OCM,,,rouge,MER,IGP Effervescent Pays d'OC Rouge Merlot
IGP,EFF,OCM,,,rouge,MOU,IGP Effervescent Pays d'OC Rouge Mourvedre
IGP,EFF,OCM,,,rouge,MAR,IGP Effervescent Pays d'OC Rouge Marselan
IGP,EFF,OCM,,,rouge,CEP,IGP Effervescent Pays d'OC Rouge Autre
IGP,EFF,OCM,,,rose,,IGP Effervescent Pays d'OC Rosé 
IGP,EFF,OCM,,,rose,SYR,IGP Effervescent Pays d'OC Rosé Syrah
IGP,EFF,OCM,,,rose,GRN,IGP Effervescent Pays d'OC Rosé Grenache Noir
IGP,EFF,OCM,,,rose,CS,IGP Effervescent Pays d'OC Rosé Cabernet-Sauvignon
IGP,EFF,OCM,,,rose,CIN,IGP Effervescent Pays d'OC Rosé Cinsaut
IGP,EFF,OCM,,,rose,MER,IGP Effervescent Pays d'OC Rosé Merlot
IGP,EFF,OCM,,,rose,MOU,IGP Effervescent Pays d'OC Rosé Mourvedre
IGP,EFF,OCM,,,rose,MAR,IGP Effervescent Pays d'OC Rosé Marselan
IGP,EFF,OCM,,,rose,GRG,IGP Effervescent Pays d'OC Rosé Grenache Gris
IGP,EFF,OCM,,,rose,CEP,IGP Effervescent Pays d'OC Rosé Autre
IGP,EFF,OCM,,,blanc,,IGP Effervescent Pays d'OC Blanc 
IGP,EFF,OCM,,,blanc,ROL,IGP Effervescent Pays d'OC Blanc Rolle-Vermentino
IGP,EFF,OCM,,,blanc,CHA,IGP Effervescent Pays d'OC Blanc Chardonnay
IGP,EFF,OCM,,,blanc,SAU,IGP Effervescent Pays d'OC Blanc Sauvignon
IGP,EFF,OCM,,,blanc,GRB,IGP Effervescent Pays d'OC Blanc Grenache blanc
IGP,EFF,OCM,,,blanc,VIO,IGP Effervescent Pays d'OC Blanc Viognier
IGP,EFF,OCM,,,blanc,MAR,IGP Effervescent Pays d'OC Blanc Marsanne
IGP,EFF,OCM,,,blanc,ROU,IGP Effervescent Pays d'OC Blanc Roussanne
IGP,EFF,OCM,,,blanc,CLA,IGP Effervescent Pays d'OC Blanc Clairette
IGP,EFF,OCM,,,blanc,MUH,IGP Effervescent Pays d'OC Blanc Muscat de HAMBOURG
IGP,EFF,OCM,,,blanc,CEP,IGP Effervescent Pays d'OC Blanc Autre
AOP,TRANQ,CDR,,,rouge,,AOP Tranquilles Cotes du Rhone Regional Rouge 
AOP,TRANQ,CDR,,,rose,,AOP Tranquilles Cotes du Rhone Regional Rosé 
AOP,TRANQ,CDR,,,blanc,,AOP Tranquilles Cotes du Rhone Regional Blanc 
AOP,TRANQ,CVS,,,rouge,,AOP Tranquilles CdR Villages sans NG Rouge 
AOP,TRANQ,CVS,,,rose,,AOP Tranquilles CdR Villages sans NG Rosé 
AOP,TRANQ,CVS,,,blanc,,AOP Tranquilles CdR Villages sans NG Blanc 
AOP,TRANQ,CVG,,COM,rouge,,AOP Tranquilles CdR Villages avec NG Non précisé Rouge 
AOP,TRANQ,CVG,,COM,rose,,AOP Tranquilles CdR Villages avec NG Non précisé Rosé 
AOP,TRANQ,CVG,,COM,blanc,,AOP Tranquilles CdR Villages avec NG Non précisé Blanc 
AOP,TRANQ,CVG,,BDV,rouge,,AOP Tranquilles CdR Villages avec NG Beaumes de Venise Rouge 
AOP,TRANQ,CVG,,BDV,rose,,AOP Tranquilles CdR Villages avec NG Beaumes de Venise Rosé 
AOP,TRANQ,CVG,,BDV,blanc,,AOP Tranquilles CdR Villages avec NG Beaumes de Venise Blanc 
AOP,TRANQ,CVG,,CAI,rouge,,AOP Tranquilles CdR Villages avec NG Cairanne Rouge 
AOP,TRANQ,CVG,,CAI,rose,,AOP Tranquilles CdR Villages avec NG Cairanne Rosé 
AOP,TRANQ,CVG,,CAI,blanc,,AOP Tranquilles CdR Villages avec NG Cairanne Blanc 
AOP,TRANQ,CVG,,CHU,rouge,,AOP Tranquilles CdR Villages avec NG Chusclan Rouge 
AOP,TRANQ,CVG,,CHU,rose,,AOP Tranquilles CdR Villages avec NG Chusclan Rosé 
AOP,TRANQ,CVG,,CHU,blanc,,AOP Tranquilles CdR Villages avec NG Chusclan Blanc 
AOP,TRANQ,CVG,,GAD,rouge,,AOP Tranquilles CdR Villages avec NG Gadagne Rouge 
AOP,TRANQ,CVG,,LAU,rouge,,AOP Tranquilles CdR Villages avec NG Laudun Rouge 
AOP,TRANQ,CVG,,LAU,rose,,AOP Tranquilles CdR Villages avec NG Laudun Rosé 
AOP,TRANQ,CVG,,LAU,blanc,,AOP Tranquilles CdR Villages avec NG Laudun Blanc 
AOP,TRANQ,CVG,,MAS,rouge,,AOP Tranquilles CdR Villages avec NG Massif d'Uchaux Rouge 
AOP,TRANQ,CVG,,PLA,rouge,,AOP Tranquilles CdR Villages avec NG Plan de Dieu Rouge 
AOP,TRANQ,CVG,,PUY,rouge,,AOP Tranquilles CdR Villages avec NG Puymeras Rouge 
AOP,TRANQ,CVG,,RAS,rouge,,AOP Tranquilles CdR Villages avec NG Rasteau Rouge 
AOP,TRANQ,CVG,,RAS,rose,,AOP Tranquilles CdR Villages avec NG Rasteau Rosé 
AOP,TRANQ,CVG,,RAS,blanc,,AOP Tranquilles CdR Villages avec NG Rasteau Blanc 
AOP,TRANQ,CVG,,ROX,rouge,,AOP Tranquilles CdR Villages avec NG Roaix Rouge 
AOP,TRANQ,CVG,,ROX,rose,,AOP Tranquilles CdR Villages avec NG Roaix Rosé 
AOP,TRANQ,CVG,,ROX,blanc,,AOP Tranquilles CdR Villages avec NG Roaix Blanc 
AOP,TRANQ,CVG,,ROC,rouge,,AOP Tranquilles CdR Villages avec NG Rochegude Rouge 
AOP,TRANQ,CVG,,ROC,rose,,AOP Tranquilles CdR Villages avec NG Rochegude Rosé 
AOP,TRANQ,CVG,,ROC,blanc,,AOP Tranquilles CdR Villages avec NG Rochegude Blanc 
AOP,TRANQ,CVG,,RLV,rouge,,AOP Tranquilles CdR Villages avec NG Rousset les Vignes Rouge 
AOP,TRANQ,CVG,,RLV,rose,,AOP Tranquilles CdR Villages avec NG Rousset les Vignes Rosé 
AOP,TRANQ,CVG,,RLV,blanc,,AOP Tranquilles CdR Villages avec NG Rousset les Vignes Blanc 
AOP,TRANQ,CVG,,SAB,rouge,,AOP Tranquilles CdR Villages avec NG Sablet Rouge 
AOP,TRANQ,CVG,,SAB,rose,,AOP Tranquilles CdR Villages avec NG Sablet Rosé 
AOP,TRANQ,CVG,,SAB,blanc,,AOP Tranquilles CdR Villages avec NG Sablet Blanc 
AOP,TRANQ,CVG,,STG,rouge,,AOP Tranquilles CdR Villages avec NG Saint Gervais Rouge 
AOP,TRANQ,CVG,,STG,rose,,AOP Tranquilles CdR Villages avec NG Saint Gervais Rosé 
AOP,TRANQ,CVG,,STG,blanc,,AOP Tranquilles CdR Villages avec NG Saint Gervais Blanc 
AOP,TRANQ,CVG,,STM,rouge,,AOP Tranquilles CdR Villages avec NG Saint Maurice Rouge 
AOP,TRANQ,CVG,,STM,rose,,AOP Tranquilles CdR Villages avec NG Saint Maurice Rosé 
AOP,TRANQ,CVG,,STM,blanc,,AOP Tranquilles CdR Villages avec NG Saint Maurice Blanc 
AOP,TRANQ,CVG,,SPV,rouge,,AOP Tranquilles CdR Villages avec NG Saint Pantaleon les Vignes Rouge 
AOP,TRANQ,CVG,,SPV,rose,,AOP Tranquilles CdR Villages avec NG Saint Pantaleon les Vignes Rosé 
AOP,TRANQ,CVG,,SPV,blanc,,AOP Tranquilles CdR Villages avec NG Saint Pantaleon les Vignes Blanc 
AOP,TRANQ,CVG,,SEG,rouge,,AOP Tranquilles CdR Villages avec NG Seguret Rouge 
AOP,TRANQ,CVG,,SEG,rose,,AOP Tranquilles CdR Villages avec NG Seguret Rosé 
AOP,TRANQ,CVG,,SEG,blanc,,AOP Tranquilles CdR Villages avec NG Seguret Blanc 
AOP,TRANQ,CVG,,SIG,rouge,,AOP Tranquilles CdR Villages avec NG Signargues Rouge 
AOP,TRANQ,CVG,,VAL,rouge,,AOP Tranquilles CdR Villages avec NG Valreas Rouge 
AOP,TRANQ,CVG,,VAL,rose,,AOP Tranquilles CdR Villages avec NG Valreas Rosé 
AOP,TRANQ,CVG,,VAL,blanc,,AOP Tranquilles CdR Villages avec NG Valreas Blanc 
AOP,TRANQ,CVG,,VIN,rouge,,AOP Tranquilles CdR Villages avec NG Vinsobres Rouge 
AOP,TRANQ,CVG,,VIN,rose,,AOP Tranquilles CdR Villages avec NG Vinsobres Rosé 
AOP,TRANQ,CVG,,VIN,blanc,,AOP Tranquilles CdR Villages avec NG Vinsobres Blanc 
AOP,TRANQ,CVG,,VIS,rouge,,AOP Tranquilles CdR Villages avec NG Visan Rouge 
AOP,TRANQ,CVG,,VIS,rose,,AOP Tranquilles CdR Villages avec NG Visan Rosé 
AOP,TRANQ,CVG,,VIS,blanc,,AOP Tranquilles CdR Villages avec NG Visan Blanc 
AOP,TRANQ,BEA,,,rouge,,AOP Tranquilles Beaumes de Venise cru Rouge 
AOP,TRANQ,CDP,,,rouge,,AOP Tranquilles Chateauneuf du Pape Rouge 
AOP,TRANQ,CDP,,,blanc,,AOP Tranquilles Chateauneuf du Pape Blanc 
AOP,TRANQ,CGR,,,blanc,,AOP Tranquilles Chateau Grllet Blanc 
AOP,TRANQ,COD,,,blanc,,AOP Tranquilles Condrieu Blanc 
AOP,TRANQ,COR,,,rouge,,AOP Tranquilles Cornas Rouge 
AOP,TRANQ,CRO,,,rouge,,AOP Tranquilles Cote Rotie Rouge 
AOP,TRANQ,CRH,,,rouge,,AOP Tranquilles Crozes Hermitage Rouge 
AOP,TRANQ,CRH,,,blanc,,AOP Tranquilles Crozes Hermitage Blanc 
AOP,TRANQ,GIG,,,rouge,,AOP Tranquilles Gigondas Rouge 
AOP,TRANQ,GIG,,,rose,,AOP Tranquilles Gigondas Rosé 
AOP,TRANQ,HER,,,rouge,,AOP Tranquilles Hermitage Rouge 
AOP,TRANQ,HER,,,blanc,,AOP Tranquilles Hermitage Blanc 
AOP,TRANQ,LIR,,,rouge,,AOP Tranquilles Lirac Rouge 
AOP,TRANQ,LIR,,,rose,,AOP Tranquilles Lirac Rosé 
AOP,TRANQ,LIR,,,blanc,,AOP Tranquilles Lirac Blanc 
AOP,TRANQ,RTA,,,rouge,,AOP Tranquilles RASTEAU Rouge 
AOP,TRANQ,SJO,,,rouge,,AOP Tranquilles Saint Joseph Rouge 
AOP,TRANQ,SJO,,,blanc,,AOP Tranquilles Saint Joseph Blanc 
AOP,TRANQ,SPT,,,blanc,,AOP Tranquilles Saint Peray Tranquilles Blanc 
AOP,TRANQ,TAV,,,rose,,AOP Tranquilles Tavel Rosé 
AOP,TRANQ,VAC,,,rouge,,AOP Tranquilles Vacqueyras Rouge 
AOP,TRANQ,VAC,,,rose,,AOP Tranquilles Vacqueyras Rosé 
AOP,TRANQ,VAC,,,blanc,,AOP Tranquilles Vacqueyras Blanc 
AOP,TRANQ,VBR,,,rouge,,AOP Tranquilles Vinsobres Rouge 
AOP,TRANQ,CDN,,,rouge,,AOP Tranquilles Costieres de Nimes Rouge 
AOP,TRANQ,CDN,,,rose,,AOP Tranquilles Costieres de Nimes Rosé 
AOP,TRANQ,CDN,,,blanc,,AOP Tranquilles Costieres de Nimes Blanc 
AOP,TRANQ,LUB,,,rouge,,AOP Tranquilles Luberon Rouge 
AOP,TRANQ,LUB,,,rose,,AOP Tranquilles Luberon Rosé 
AOP,TRANQ,LUB,,,blanc,,AOP Tranquilles Luberon Blanc 
AOP,TRANQ,GLA,,,rouge,,AOP Tranquilles Grignan les Adhémar Rouge 
AOP,TRANQ,GLA,,,rose,,AOP Tranquilles Grignan les Adhémar Rosé 
AOP,TRANQ,GLA,,,blanc,,AOP Tranquilles Grignan les Adhémar Blanc 
AOP,TRANQ,CVX,,,rouge,,AOP Tranquilles Ventoux Rouge 
AOP,TRANQ,CVX,,,rose,,AOP Tranquilles Ventoux Rosé 
AOP,TRANQ,CVX,,,blanc,,AOP Tranquilles Ventoux Blanc 
AOP,TRANQ,VIV,,,rouge,,AOP Tranquilles Cotes du Vivarais Rouge 
AOP,TRANQ,VIV,,,rose,,AOP Tranquilles Cotes du Vivarais Rosé 
AOP,TRANQ,VIV,,,blanc,,AOP Tranquilles Cotes du Vivarais Blanc 
AOP,TRANQ,CDB,,,blanc,,AOP Tranquilles Clairette de Bellegarde Blanc 
AOP,TRANQ,DUZ,,,blanc,,AOP Tranquilles Duché d'Uzés Blanc 
AOP,TRANQ,DUZ,,,rose,,AOP Tranquilles Duché d'Uzés Rosé 
AOP,TRANQ,DUZ,,,rouge,,AOP Tranquilles Duché d'Uzés Rouge 
AOP,EFF,SPE,,,blanc,,AOP Effervescent Saint Peray Effervescents Blanc 
AOP,VDN,VDB,,,rouge,,AOP Vin Doux Naturel Muscat de BdVenise Rouge 
AOP,VDN,VDB,,,rose,,AOP Vin Doux Naturel Muscat de BdVenise Rosé 
AOP,VDN,VDB,,,blanc,,AOP Vin Doux Naturel Muscat de BdVenise Blanc 
AOP,VDN,VDR,,,rouge,,AOP Vin Doux Naturel Rasteau Rouge 
AOP,VDN,VDR,,,rose,,AOP Vin Doux Naturel Rasteau Rosé 
AOP,VDN,VDR,,,blanc,,AOP Vin Doux Naturel Rasteau Blanc 
IGP,TRANQ,MED,,,rouge,,IGP Tranquilles Méditerranée Rouge 
IGP,TRANQ,MED,,,rouge,SYR,IGP Tranquilles Méditerranée Rouge Syrah
IGP,TRANQ,MED,,,rouge,GRN,IGP Tranquilles Méditerranée Rouge Grenache Noir
IGP,TRANQ,MED,,,rouge,CS,IGP Tranquilles Méditerranée Rouge Cabernet-Sauvignon
IGP,TRANQ,MED,,,rouge,CIN,IGP Tranquilles Méditerranée Rouge Cinsaut
IGP,TRANQ,MED,,,rouge,MER,IGP Tranquilles Méditerranée Rouge Merlot
IGP,TRANQ,MED,,,rouge,MOU,IGP Tranquilles Méditerranée Rouge Mourvedre
IGP,TRANQ,MED,,,rouge,MAR,IGP Tranquilles Méditerranée Rouge Marselan
IGP,TRANQ,MED,,,rouge,CEP,IGP Tranquilles Méditerranée Rouge Autre
IGP,TRANQ,MED,,,rose,,IGP Tranquilles Méditerranée Rosé 
IGP,TRANQ,MED,,,rose,SYR,IGP Tranquilles Méditerranée Rosé Syrah
IGP,TRANQ,MED,,,rose,GRN,IGP Tranquilles Méditerranée Rosé Grenache Noir
IGP,TRANQ,MED,,,rose,CS,IGP Tranquilles Méditerranée Rosé Cabernet-Sauvignon
IGP,TRANQ,MED,,,rose,CIN,IGP Tranquilles Méditerranée Rosé Cinsaut
IGP,TRANQ,MED,,,rose,MER,IGP Tranquilles Méditerranée Rosé Merlot
IGP,TRANQ,MED,,,rose,MOU,IGP Tranquilles Méditerranée Rosé Mourvedre
IGP,TRANQ,MED,,,rose,MAR,IGP Tranquilles Méditerranée Rosé Marselan
IGP,TRANQ,MED,,,rose,GRG,IGP Tranquilles Méditerranée Rosé Grenache Gris
IGP,TRANQ,MED,,,rose,CEP,IGP Tranquilles Méditerranée Rosé Autre
IGP,TRANQ,MED,,,blanc,,IGP Tranquilles Méditerranée Blanc 
IGP,TRANQ,MED,,,blanc,ROL,IGP Tranquilles Méditerranée Blanc Rolle-Vermentino
IGP,TRANQ,MED,,,blanc,CHA,IGP Tranquilles Méditerranée Blanc Chardonnay
IGP,TRANQ,MED,,,blanc,SAU,IGP Tranquilles Méditerranée Blanc Sauvignon
IGP,TRANQ,MED,,,blanc,GRB,IGP Tranquilles Méditerranée Blanc Grenache Blanc
IGP,TRANQ,MED,,,blanc,VIO,IGP Tranquilles Méditerranée Blanc Viognier
IGP,TRANQ,MED,,,blanc,MAR,IGP Tranquilles Méditerranée Blanc Marsanne
IGP,TRANQ,MED,,,blanc,ROU,IGP Tranquilles Méditerranée Blanc Roussanne
IGP,TRANQ,MED,,,blanc,CLA,IGP Tranquilles Méditerranée Blanc Clairette
IGP,TRANQ,MED,,,blanc,MUH,IGP Tranquilles Méditerranée Blanc Muscat de HAMBOURG
IGP,TRANQ,MED,,,blanc,CEP,IGP Tranquilles Méditerranée Blanc Autre
IGP,TRANQ,MED,,CDG,rouge,,IGP Tranquilles Méditerranée Comté de Grignan Rouge 
IGP,TRANQ,MED,,CDG,rouge,SYR,IGP Tranquilles Méditerranée Comté de Grignan Rouge Syrah
IGP,TRANQ,MED,,CDG,rouge,GRN,IGP Tranquilles Méditerranée Comté de Grignan Rouge Grenache Noir
IGP,TRANQ,MED,,CDG,rouge,CS,IGP Tranquilles Méditerranée Comté de Grignan Rouge Cabernet-Sauvignon
IGP,TRANQ,MED,,CDG,rouge,CIN,IGP Tranquilles Méditerranée Comté de Grignan Rouge Cinsaut
IGP,TRANQ,MED,,CDG,rouge,MER,IGP Tranquilles Méditerranée Comté de Grignan Rouge Merlot
IGP,TRANQ,MED,,CDG,rouge,MOU,IGP Tranquilles Méditerranée Comté de Grignan Rouge Mourvedre
IGP,TRANQ,MED,,CDG,rouge,MAR,IGP Tranquilles Méditerranée Comté de Grignan Rouge Marselan
IGP,TRANQ,MED,,CDG,rouge,CEP,IGP Tranquilles Méditerranée Comté de Grignan Rouge Autre
IGP,TRANQ,MED,,CDG,rose,,IGP Tranquilles Méditerranée Comté de Grignan Rosé 
IGP,TRANQ,MED,,CDG,rose,SYR,IGP Tranquilles Méditerranée Comté de Grignan Rosé Syrah
IGP,TRANQ,MED,,CDG,rose,GRN,IGP Tranquilles Méditerranée Comté de Grignan Rosé Grenache Noir
IGP,TRANQ,MED,,CDG,rose,CS,IGP Tranquilles Méditerranée Comté de Grignan Rosé Cabernet-Sauvignon
IGP,TRANQ,MED,,CDG,rose,CIN,IGP Tranquilles Méditerranée Comté de Grignan Rosé Cinsaut
IGP,TRANQ,MED,,CDG,rose,MER,IGP Tranquilles Méditerranée Comté de Grignan Rosé Merlot
IGP,TRANQ,MED,,CDG,rose,MOU,IGP Tranquilles Méditerranée Comté de Grignan Rosé Mourvedre
IGP,TRANQ,MED,,CDG,rose,MAR,IGP Tranquilles Méditerranée Comté de Grignan Rosé Marselan
IGP,TRANQ,MED,,CDG,rose,GRG,IGP Tranquilles Méditerranée Comté de Grignan Rosé Grenache Gris
IGP,TRANQ,MED,,CDG,rose,CEP,IGP Tranquilles Méditerranée Comté de Grignan Rosé Autre
IGP,TRANQ,MED,,CDG,blanc,,IGP Tranquilles Méditerranée Comté de Grignan Blanc 
IGP,TRANQ,MED,,CDG,blanc,ROL,IGP Tranquilles Méditerranée Comté de Grignan Blanc Rolle-Vermentino
IGP,TRANQ,MED,,CDG,blanc,CHA,IGP Tranquilles Méditerranée Comté de Grignan Blanc Chardonnay
IGP,TRANQ,MED,,CDG,blanc,SAU,IGP Tranquilles Méditerranée Comté de Grignan Blanc Sauvignon
IGP,TRANQ,MED,,CDG,blanc,GRB,IGP Tranquilles Méditerranée Comté de Grignan Blanc Grenache Blanc
IGP,TRANQ,MED,,CDG,blanc,VIO,IGP Tranquilles Méditerranée Comté de Grignan Blanc Viognier
IGP,TRANQ,MED,,CDG,blanc,MAR,IGP Tranquilles Méditerranée Comté de Grignan Blanc Marsanne
IGP,TRANQ,MED,,CDG,blanc,ROU,IGP Tranquilles Méditerranée Comté de Grignan Blanc Roussanne
IGP,TRANQ,MED,,CDG,blanc,CLA,IGP Tranquilles Méditerranée Comté de Grignan Blanc Clairette
IGP,TRANQ,MED,,CDG,blanc,MUH,IGP Tranquilles Méditerranée Comté de Grignan Blanc Muscat de HAMBOURG
IGP,TRANQ,MED,,CDG,blanc,CEP,IGP Tranquilles Méditerranée Comté de Grignan Blanc Autre
IGP,TRANQ,MED,,CTM,rouge,,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge 
IGP,TRANQ,MED,,CTM,rouge,SYR,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Syrah
IGP,TRANQ,MED,,CTM,rouge,GRN,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Grenache Noir
IGP,TRANQ,MED,,CTM,rouge,CS,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Cabernet-Sauvignon
IGP,TRANQ,MED,,CTM,rouge,CIN,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Cinsaut
IGP,TRANQ,MED,,CTM,rouge,MER,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Merlot
IGP,TRANQ,MED,,CTM,rouge,MOU,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Mourvedre
IGP,TRANQ,MED,,CTM,rouge,MAR,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Marselan
IGP,TRANQ,MED,,CTM,rouge,CEP,IGP Tranquilles Méditerranée Coteaux de Montélimar Rouge Autre
IGP,TRANQ,MED,,CTM,rose,,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé 
IGP,TRANQ,MED,,CTM,rose,SYR,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Syrah
IGP,TRANQ,MED,,CTM,rose,GRN,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Grenache Noir
IGP,TRANQ,MED,,CTM,rose,CS,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Cabernet-Sauvignon
IGP,TRANQ,MED,,CTM,rose,CIN,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Cinsaut
IGP,TRANQ,MED,,CTM,rose,MER,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Merlot
IGP,TRANQ,MED,,CTM,rose,MOU,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Mourvedre
IGP,TRANQ,MED,,CTM,rose,MAR,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Marselan
IGP,TRANQ,MED,,CTM,rose,GRG,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Grenache Gris
IGP,TRANQ,MED,,CTM,rose,CEP,IGP Tranquilles Méditerranée Coteaux de Montélimar Rosé Autre
IGP,TRANQ,MED,,CTM,blanc,,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc 
IGP,TRANQ,MED,,CTM,blanc,ROL,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Rolle-Vermentino
IGP,TRANQ,MED,,CTM,blanc,CHA,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Chardonnay
IGP,TRANQ,MED,,CTM,blanc,SAU,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Sauvignon
IGP,TRANQ,MED,,CTM,blanc,GRB,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Grenache Blanc
IGP,TRANQ,MED,,CTM,blanc,VIO,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Viognier
IGP,TRANQ,MED,,CTM,blanc,MAR,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Marsanne
IGP,TRANQ,MED,,CTM,blanc,ROU,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Roussanne
IGP,TRANQ,MED,,CTM,blanc,CLA,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Clairette
IGP,TRANQ,MED,,CTM,blanc,MUH,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Muscat de HAMBOURG
IGP,TRANQ,MED,,CTM,blanc,CEP,IGP Tranquilles Méditerranée Coteaux de Montélimar Blanc Autre
IGP,TRANQ,D84,,,rouge,,IGP Tranquilles Vaucluse Rouge 
IGP,TRANQ,D84,,,rouge,SYR,IGP Tranquilles Vaucluse Rouge Syrah
IGP,TRANQ,D84,,,rouge,GRN,IGP Tranquilles Vaucluse Rouge Grenache Noir
IGP,TRANQ,D84,,,rouge,CS,IGP Tranquilles Vaucluse Rouge Cabernet-Sauvignon
